smiles,Test,label_model_1,label_model_2,label_model_3,label_model_4,label_model_5,label_model_6,label_model_7,label_model_8,label_model_9,label_model_10
CC(=C)C(=O)OC1=CC=C(C=C1)C(C)(C)C1=CC=C(OC(=O)C(C)=C)C=C1,0,0.12117288097616949,0.06612834056463766,0.3367403036470096,0.09905963245043184,0.16812112768084908,0.24351669522080585,0.32527849497069616,0.21609180301523725,0.17390993891206286,0.10259565978830427
CC(C(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,0.08616893772245009,0.2629918514286351,0.13039007428624577,0.20538857908887836,0.20599951603726152,0.09884733791177631,0.10776726837785154,0.04094396575241937,0.08426722773563323,0.25492520891659604
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1,0.7000451818776272,0.7207965563152492,0.5789874250179103,0.6500911194410821,0.8640723739483639,0.6469278570850896,0.6843366639506717,0.5766051117426514,0.6097141753859083,0.8673994278630593
CC(CO)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,0.6269431466296777,0.8285442573351536,0.5099132285004301,0.6184170108699271,0.47014326366099224,0.6066724465847118,0.45100057399319016,0.22958763312288782,0.3490935503040132,0.7976455941795318
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C(O)=C1,1,0.6524164698967136,0.4696417620057695,0.360733813066501,0.814261120292016,0.7484054137979953,0.7158074539871898,0.5718544038436394,0.5432097457758012,0.6265586427577737,0.7176467557192656
CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1,0,0.22941821292784262,0.10297829099476914,0.22728742837546234,0.16357307453497053,0.09051088001801914,0.1524725150612183,0.3866878000081009,0.26647598540989803,0.2897747783851207,0.17479239722621415
OCCOC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(OCCO)C=C1,0,0.05129434621787856,0.07454625601471164,0.26171543131983205,0.15550249079256667,0.21408272620183888,0.4501394938421626,0.09223804337058,0.03862375022009866,0.07172687361731953,0.0317283739963113
CC(C)(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,0,0.14089337003528038,0.08674664084032335,0.31097618849473635,0.17269724148527849,0.3479325120036948,0.1706921564844863,0.2743114651123233,0.29281236955159373,0.14725148523597906,0.28292985087448946
CC(C)(C1=CC=C(O)C=C1)C1=C(O)C=CC=C1,1,0.5067623997672522,0.437951008155152,0.2400064923853886,0.7467540527544161,0.6022119028082883,0.4505150397593329,0.37357776754390826,0.257004217846662,0.4545669982970442,0.3305307549314729
CC(C)(C1=CC=CC=C1O)C1=C(O)C=CC=C1,1,0.3536322365936538,0.05916848927939819,0.12936994959847292,0.18085194187467998,0.0726956993657177,0.2598706544558517,0.22021228206697185,0.08587575872498952,0.12332724533541559,0.11843335262033379
OC1=CC=C(C=C1)S(=O)(=O)C1=CC=CC=C1O,0,0.126777223702228,0.01642713054593422,0.10774432447159245,0.11387070855710588,0.07938009721607164,0.09226400067581692,0.16881848424179546,0.0142452148087191,0.05633151347314934,0.10926335266718389
